electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,Pcap,distancia_m
,,,,,,,,0,,,,retail,,Providencia,-70.61256875022524,-33.42225825004307,retail,6,
,,,,,,,,0,,,,commercial,,Providencia,-70.60997323008624,-33.42886824575657,commercial,10,
,,,,,,,,0,Scotiabank,bank,,commercial,,Providencia,-70.622699574876,-33.42996950240495,bank,13,
,,,,,,,,0,,parking,,,,Providencia,-70.6240428924102,-33.43011534078023,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.62280715012506,-33.42910310001264,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.62259975410154,-33.42922744218791,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.6234692844413,-33.42948468200621,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.62581061482736,-33.433925284046914,parking,25,
,,,,,,,,0,Edificio IBM,,,commercial,,Providencia,-70.6257550002746,-33.43358179666647,commercial,10,
,,,,,,,,0,Magnere 1540,,,commercial,,Providencia,-70.61881061574563,-33.425735473894456,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.59184543388649,-33.427250067470446,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.59141123338743,-33.426910499456206,commercial,10,
,,,,,,,,0,,,,retail,,Providencia,-70.59088237526895,-33.426846096531314,retail,6,
,,,,,,,,0,Edificio Conexión,,,commercial,,Providencia,-70.60432803181646,-33.42153905570431,commercial,10,
,,,,,,,,0,Universidad Autónoma de Chile,university,,,,Providencia,-70.61183451775773,-33.42766086379057,university,10,
,,,,,,,,0,Galeria Om,,,commercial,,Providencia,-70.62518531834705,-33.445093201062164,commercial,10,
,,,,,,,,0,Universidad de Las Américas,university,,,,Providencia,-70.61548177045555,-33.4365328305536,university,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61911506701698,-33.429628786890454,commercial,10,
,,,,,,,,0,,,,retail,,Providencia,-70.60638273889587,-33.4196629106568,retail,6,
,,,,,,,,0,,,,commercial,,Providencia,-70.6095458804404,-33.4166425907097,commercial,10,
,,,,,,,,0,Aramco,fuel,,roof,,Providencia,-70.62295710193294,-33.43375644856595,fuel,10,
,,,,,,,,0,Universidad Finis Terrae,university,,,,Providencia,-70.60861403241736,-33.43696180199109,university,10,
,,,,,,,,0,Copec,fuel,,roof,,Providencia,-70.62384160463209,-33.42978300226971,fuel,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.62234486942552,-33.427964522446096,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61891355351966,-33.423608432497176,commercial,10,
,,,,,,,,0,Universidad SEK,university,,yes,,Providencia,-70.62638983415806,-33.430579459369696,university,10,
,,,,,,,,0,,,,retail,,Providencia,-70.62928290553785,-33.431616383630335,retail,6,
,,,,,,,,0,Target DDI,,,office,,Providencia,-70.61001614361064,-33.41396553475585,office,8,
,,,,,,,,0,,,,commercial,,Providencia,-70.60755837012313,-33.420128538963084,commercial,10,
,,,,,,,,0,Copec,fuel,,roof,,Providencia,-70.62036888621441,-33.43992962196513,fuel,10,
,,,,,,,,0,Shell,fuel,,roof,,Providencia,-70.62494189999838,-33.44111845000913,fuel,10,
,,,,,,,,0,,,,retail,,Providencia,-70.62691701143592,-33.44182541145363,retail,6,
,,,,,,,,0,COPEC,fuel,,roof,,Providencia,-70.60022817357921,-33.44055876425562,fuel,10,
,,,,,,,,0,Shell,fuel,,roof,,Providencia,-70.59558635000027,-33.44113385000564,fuel,10,
,,,,,,,,0,,car_wash,,yes,,Providencia,-70.59552791555781,-33.44122590940238,car_wash,2,
,,,,,,,,0,ZG,,,commercial,,Providencia,-70.59800188143473,-33.44151648108523,commercial,10,
,,,,,,,,0,Copec,fuel,,roof,,Providencia,-70.6064651277308,-33.44206749559123,fuel,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60458844534696,-33.41802309489668,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60438885958807,-33.41847502242557,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.6045181365096,-33.418193432963,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60446372147123,-33.41827341780987,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60442459667676,-33.41834908202399,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60388943126577,-33.419460577759295,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60338950007754,-33.42067864997772,commercial,10,
,,,,,,,,0,,,,retail,,Providencia,-70.6119794752153,-33.424026905489534,retail,6,
,,,,,,,,0,Shell,fuel,,roof,,Providencia,-70.59716884999735,-33.44421990001716,fuel,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60428307199733,-33.419623193460865,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60418235004357,-33.41987874998861,commercial,10,
,,,,,,,,0,Bodega Italia,,,retail,,Providencia,-70.62523459998974,-33.44695220007364,retail,6,
,,,,,,,,0,Clínica Indisa - Centro Médico Los Españoles,clinic,,commercial,,Providencia,-70.61652314607268,-33.421003923815384,clinic,13,
,,,,,,,,0,,,,commercial,,Providencia,-70.60806290243711,-33.422102284495594,commercial,10,
,,,,,,,,0,,,,retail,,Providencia,-70.60441334633886,-33.41966737773843,retail,6,
,,,,,,,,0,,,,office,,Providencia,-70.60191296440442,-33.418917839918954,office,8,
,,,,,,,,0,,,,retail,,Providencia,-70.61572584395564,-33.41960030565057,retail,6,
,,,,,,,,0,,,,commercial,,Providencia,-70.61872188858325,-33.42841063435115,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.63248173938547,-33.44553306956326,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60778193394269,-33.419191872606994,commercial,10,
,,,,,,,,0,Netline,,,commercial,,Providencia,-70.61262380003272,-33.41623710001567,commercial,10,
,,,,,,,,0,CTE Universidad del Desarrollo,university,,yes,,Providencia,-70.60871807273021,-33.41860268218256,university,10,
,,,,,,,,0,,,,retail,,Providencia,-70.61988197304422,-33.428285896493804,retail,6,
,,,,,,,,0,Centro de Rehabilitación Infantil del Ejército,parking,,,,Providencia,-70.61352717113476,-33.43876973208671,parking,25,
,,,,,,,,0,Shell,fuel,,roof,,Providencia,-70.60202820000438,-33.426517236475874,fuel,10,
,,,,,,,,0,Lider Express,,supermarket,yes,,Providencia,-70.61660964324453,-33.433178778210326,supermarket,10,
,,,,,,,,0,Gestsol,,,commercial,,Providencia,-70.61246914959983,-33.41615783483382,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61951751916109,-33.43355305641464,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.61883314923841,-33.43341489626047,parking,25,
,,,,,,,,0,,,,retail,,Providencia,-70.61872929642502,-33.43100999724792,retail,6,
,,,,,,,,0,CESFAM Doctor Leng,clinic,,retail,,Providencia,-70.61897385409515,-33.431443006191515,clinic,13,
,,,,,,,,0,,,,retail,,Providencia,-70.616514867044,-33.44626236020286,retail,6,
,,,,,,,,0,,,,retail,,Providencia,-70.58465585624926,-33.43258673345059,retail,6,
,,,,,,,,0,,,,commercial,,Providencia,-70.61547249986488,-33.425330800053,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.59208808243251,-33.44072441871983,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.62257810073709,-33.433804467446585,parking,25,
,,,,,,,,0,Devir Chile,,,commercial,,Providencia,-70.62027707874704,-33.424891427162734,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.61272035762215,-33.43822926490845,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6063526416813,-33.43788962047154,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.60683844825303,-33.437375460404176,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.60767574278843,-33.43987885809602,parking,25,
,,,,,,,,0,Universidad Finis Terrae,university,,,,Providencia,-70.60736549192356,-33.441313781208144,university,10,
,,,,,,,,0,Universidad Autónoma de Chile,university,,,,Providencia,-70.6107978637797,-33.42930323090345,university,10,
,,,,,,,,0,,parking,,,,Providencia,-70.6087117104752,-33.4354604746366,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6100404960076,-33.43598358518797,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61130640134806,-33.4377609990403,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61224648047809,-33.438900604434124,parking,25,
,,,,,,,,0,Clínica Indisa,hospital,,,,Providencia,-70.61838648969943,-33.42113877295062,hospital,6,
,,,,,,,,0,,,,office,,Providencia,-70.5995057339382,-33.42027436889491,office,8,
,,,,,,,,0,,,,commercial,,Providencia,-70.61070904376496,-33.41774666057523,commercial,10,
,,,,,,,,0,Edificio Las Palmas,,,commercial,,Providencia,-70.60790924639684,-33.423077748003315,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.62033029500407,-33.433595577562606,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.59001568333805,-33.42749290086067,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60278929153739,-33.41822795441854,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.59114713362816,-33.435719860649264,parking,25,
,,,,,,,,0,Gran Torre Costanera,,,office,,Providencia,-70.60679239959421,-33.41692882946302,office,8,
,,,,,,,,0,,parking,,,,Providencia,-70.59889161745613,-33.44178944915377,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.59838450217455,-33.439786967464606,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.60364132165108,-33.43096936488601,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.59867214418652,-33.420804269728734,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.63293595711315,-33.434736028673285,commercial,10,
,,,,,,,,0,ANEPE,parking,,,,Providencia,-70.59667049998697,-33.428514150031134,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6340008291711,-33.432157007902155,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.61424689982972,-33.42379155006586,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61408441084362,-33.4240289500849,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61469425024694,-33.42332054310881,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61477423150225,-33.42250490662466,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61492164956235,-33.42417850018891,commercial,10,
,,,,,,,,0,Edificio Urban Office,,,commercial,,Providencia,-70.61655269471778,-33.426026700201255,commercial,10,
,,,,,,,,0,Edificio El Patio,,,office,,Providencia,-70.61620935316233,-33.42653676614508,office,8,
,,,,,,,,0,,,,office,,Providencia,-70.61697109992205,-33.426239800039404,office,8,
,,,,,,,,0,,,,commercial,,Providencia,-70.61724775002347,-33.42597090005366,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61747224980901,-33.42515125006676,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61790889545726,-33.424769914743614,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61893771707129,-33.42514697776167,commercial,10,
,,,,,,,,0,,,,office,,Providencia,-70.61945035006856,-33.4251726500485,office,8,
,,,,,,,,0,,,,office,,Providencia,-70.6197965519791,-33.42488441791739,office,8,
,,,,,,,,0,,,,commercial,,Providencia,-70.61891249765645,-33.42441885186099,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61977657656345,-33.424466377101204,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.62100125739967,-33.4251132905403,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.62131270001157,-33.42899630006221,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.5919991749314,-33.42665373696577,commercial,10,
,,,,,,,,0,,,,retail,,Providencia,-70.58714219032873,-33.43428311178569,retail,6,
,,,,,,,,0,,,,retail,,Providencia,-70.60555273587394,-33.420020300346586,retail,6,
,,,,,,,,0,,,,commercial,,Providencia,-70.6125427525061,-33.41695912548877,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.59281693737971,-33.44666916156734,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6142391318143,-33.444061264942555,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.61604912743866,-33.439109612927275,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.60805831331345,-33.43365935257985,parking,25,
,,,,,,,,0,Universidad Central de Chile Vicente Kovacevic,university,,,,Providencia,-70.61559689648375,-33.44597958524669,university,10,
,,,,,,,,0,,parking,,,,Providencia,-70.61828906596105,-33.44616671972106,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61665512221528,-33.44615595584767,parking,25,
,,,,,,,,0,,,,office,,Providencia,-70.61866502229076,-33.426442106398135,office,8,
,,,,,,,,0,,,,office,,Providencia,-70.6179680500625,-33.426474000054405,office,8,
,,,,,,,,0,Edificio Almirante Pastene,,,office,,Providencia,-70.62063647252455,-33.42736683703302,office,8,
,,,,,,,,0,,,,office,,Providencia,-70.62025914994544,-33.426883900048615,office,8,
,,,,,,,,0,,,,office,,Providencia,-70.621152572154,-33.426727262316064,office,8,
,,,,,,,,0,Edificio Padre Mariano,,,commercial,,Providencia,-70.61843196474095,-33.42356999706894,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61425817987654,-33.42304915779577,commercial,10,
,,,,,,,,0,Pedro es una Pizza,restaurant,,commercial,,Providencia,-70.6188476136612,-33.4447313819047,restaurant,13,
,,,,,,,,0,Aramco,fuel,,,,Providencia,-70.61426548639075,-33.43884117311121,fuel,10,
,,,,,,,,0,,,,retail,,Providencia,-70.61249269217146,-33.42966953104203,retail,6,
,,,,,,,,0,,,,commercial,,Providencia,-70.6162525756993,-33.445727590920846,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61807883748541,-33.42979873058685,commercial,10,
,,,,,,,,0,Edificio Profesional Tajamar,,,commercial,,Providencia,-70.61877064997792,-33.423737750025985,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.60235359361282,-33.43009987186886,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61597662363884,-33.44659186276749,parking,25,
,,,,,,,,0,,car_wash,,yes,,Providencia,-70.61832912245507,-33.44515277828,car_wash,2,
,,,,,,,,0,Hospital Instituto Nacional de Geriatría,hospital,,,,Providencia,-70.62181537630538,-33.43507353023384,hospital,6,
,,,,,,,,0,,parking,,,,Providencia,-70.63207518974757,-33.43486109169055,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.60868661111348,-33.43937333751405,parking,25,
,,,,,,,,0,Erbi,,supermarket,yes,,Providencia,-70.59583467100646,-33.44269902371326,supermarket,10,
,,,,,,,,0,,parking,,,,Providencia,-70.59682852142242,-33.44279194934852,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.60760425006075,-33.412978071507865,commercial,10,
,,,,,,,,0,Shell,fuel,,,,Providencia,-70.60749712778953,-33.41233093470983,fuel,10,
,,,,,,,,0,,,,office,,Providencia,-70.60764102351439,-33.41266153212633,office,8,
,,,,,,,,0,,,,office,,Providencia,-70.60781890166514,-33.41271863245129,office,8,
,,,,,,,,0,,,,office,,Providencia,-70.60931694644762,-33.41334934643879,office,8,
,,,,,,,,0,,,,office,,Providencia,-70.60967707452042,-33.41338838031223,office,8,
,,,,,,,,0,,parking,,,,Providencia,-70.6176965657339,-33.440988895430635,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61299796716625,-33.440460633567724,parking,25,
,,,,,,,,0,,,,office,,Providencia,-70.60806417475648,-33.42230205347039,office,8,
,,,,,,,,0,,,,commercial,,Providencia,-70.6094569473356,-33.41409438136024,commercial,10,
,,,,,,,,0,Snap Chile,,,commercial,,Providencia,-70.6118300499042,-33.42619900018753,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.6012507350227,-33.4281886049844,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.60092154435361,-33.429361155815926,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.60076389282018,-33.42939645623603,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6122209819639,-33.43932726225037,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.60179167005494,-33.429301486264166,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.61515468021568,-33.41937081450877,commercial,10,
,,,,,,,,0,Edificio Leones,,,office,,Providencia,-70.60718507692583,-33.42341405736138,office,8,
,,,,,,,,0,Instituto Profesional EATRI,university,,yes,,Providencia,-70.6277540654468,-33.439191534420566,university,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61084748552474,-33.42654747732366,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.63340618782837,-33.430449048437524,parking,25,
,,,,,,,,0,Administración Zoo,,,office,,Providencia,-70.63335857611295,-33.43017624748405,office,8,
,,,,,,,,0,Club Providencia,parking,,,,Providencia,-70.59143460689204,-33.43176066162312,parking,25,
,,,,,,,,0,Club Providencia,parking,,,,Providencia,-70.59235694652098,-33.43199451606594,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61871475294497,-33.42161131049878,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.60452688996008,-33.44369283838902,parking,25,
,,,,,,,,0,,,,office,,Providencia,-70.60887144004128,-33.41294645951685,office,8,
,,,,,,,,0,,,,office,,Providencia,-70.60883734014905,-33.41358469848854,office,8,
,,,,,,,,0,,,,office,,Providencia,-70.60852773835953,-33.41330979670447,office,8,
,,,,,,,,0,,,,office,,Providencia,-70.60870469841494,-33.41343358885405,office,8,
,,,,,,,,0,Facultad de arquitectura Universidad Finis Terrae,university,,,,Providencia,-70.60801170935142,-33.43393466068295,university,10,
,,,,,,,,0,Copec,fuel,,,,Providencia,-70.62319589363106,-33.43039692060952,fuel,10,
,,,,,,,,0,Copec,fuel,,,,Providencia,-70.62642021233331,-33.43097700433894,fuel,10,
,,,,,,,,0,Copec,fuel,,,,Providencia,-70.61552061924253,-33.43794916374107,fuel,10,
,,,,,,,,0,Hospital Instituto Nacional del Tórax,hospital,,,,Providencia,-70.62252176055586,-33.43822061172311,hospital,6,
,,,,,,,,0,Instituto de Neurocirugía Doctor Alfonso Asenjo,hospital,,,,Providencia,-70.62273472899867,-33.436883566848614,hospital,6,
,,,,,,,,0,,parking,,,,Providencia,-70.61829180495316,-33.41199920205137,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61896929406997,-33.41240665208757,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.63322035578749,-33.426053455916495,parking,25,
,,,,,,,,0,Edificio Gibraltar,,,commercial,,Providencia,-70.59170570560838,-33.42631829702264,commercial,10,
,,,,,,,,0,Sala de Crianza,,,office,,Providencia,-70.63500606707268,-33.42940462182342,office,8,
,,,,,,,,0,,parking,,,,Providencia,-70.62688570285815,-33.44187880619412,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.59906558738952,-33.44155531416654,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.59617401601048,-33.42276563572304,parking,25,
,,,,,,,,0,Santa María Office,,,office,,Providencia,-70.62449867198572,-33.42806486206947,office,8,
,,,,,,,,0,,parking,,,,Providencia,-70.6221804321313,-33.423484956670634,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.62277421067714,-33.42363282467451,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.60339155103662,-33.425295461614425,parking,25,
,,,,,,,,0,FALP,hospital,,,,Providencia,-70.62237606934863,-33.43892585605022,hospital,6,
,,,,,,,,0,,,,commercial,,Providencia,-70.60809893338164,-33.42218483845196,commercial,10,
,,,,,,,,0,Integramédica,hospital,,,,Providencia,-70.60804181941681,-33.422289888376824,hospital,6,
,,,,,,,,0,,,,commercial,,Providencia,-70.60797947693685,-33.42244362856777,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60801566307056,-33.42241136884168,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60732917985291,-33.42255967994359,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.60779490592806,-33.42235287282016,commercial,10,
,,,,,,,,0,,,,retail,,Providencia,-70.5918933691106,-33.43585542052105,retail,6,
,,,,,,,,0,,,,retail,,Providencia,-70.60871412307657,-33.42278885016057,retail,6,
,,,,,,,,0,,,,commercial,,Providencia,-70.61621990339904,-33.43790922904839,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.62116338198314,-33.427012824321544,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.627481972454,-33.43003376573709,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.62276706723661,-33.44525756650301,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.6067917666423,-33.41692839553905,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.62848021146532,-33.43602179051192,parking,25,
,,,,,,,,0,,,,office,,Providencia,-70.61795886215117,-33.42896897138916,office,8,
,,,,,,,,0,,,,commercial,,Providencia,-70.5974227867835,-33.423910608586525,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.63105540799033,-33.43855378424715,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6198197743267,-33.44522533447288,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.63568893114385,-33.432561561685446,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.63209052084976,-33.43251338849517,parking,25,
,,,,,,,,0,Instituto Profesional Escuela Moderna Música y Danza Campus Bellavista,university,,,,Providencia,-70.63380556969274,-33.43119902682102,university,10,
,,,,,,,,0,,parking,,,,Providencia,-70.63366962979711,-33.431220109859126,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.63348340720172,-33.433651175475305,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.62056339319335,-33.417990792390206,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.58516885556433,-33.431630215464494,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.63093464260172,-33.430138001892075,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.62976575202862,-33.42917771189827,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.62560488692169,-33.43318460275756,commercial,10,
,,,,,,,,0,VM20,university,,,,Providencia,-70.63410986987577,-33.438247366943365,university,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61122807966679,-33.42322288903269,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61092787035086,-33.423252696263944,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61099657890844,-33.423148091195,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61104780307399,-33.423050827747865,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61110398683134,-33.42296874584133,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.6111849318504,-33.42289200384146,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.61124783470197,-33.42304575647832,commercial,10,
,,,,,,,,0,,,,commercial,,Providencia,-70.6130799273843,-33.42557153273646,commercial,10,
,,,,,,,,0,,parking,,,,Providencia,-70.62682864064077,-33.444278269793834,parking,25,
,,,,,,,,0,Estacionamientos Recintos Municipales,parking,,,,Providencia,-70.62031525764507,-33.44504280115388,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6099801710055,-33.43200088173331,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.61592557849218,-33.43920572688527,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6322310237703,-33.44509940258482,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6295927948493,-33.44519289577999,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.6291970628345,-33.44530839150575,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.63013335000282,-33.44373200001177,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.58508242898779,-33.43301557658844,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.63029738458083,-33.445921382668544,parking,25,
,,,,,,,,0,,parking,,,,Providencia,-70.60947234978205,-33.42671770027551,parking,25,
,,,,,,,,0,Universidad San Sebastián (USS) Sede Los Leones,university,,,,Providencia,-70.60490861809402,-33.42299946031868,university,10,
,,,,,,,,0,Edificio Both,,,office,,Providencia,-70.61759994450964,-33.4256203847004,office,8,
,,,,,,,,0,,parking,,,,Providencia,-70.60358237403064,-33.43774818156446,parking,25,
,,,,,,,,0,Copec,fuel,,,,Providencia,-70.59586703211114,-33.43577551501495,fuel,10,
,,,,,,,,0,Taller 1 Cowork,,,commercial,,Providencia,-70.62534978188764,-33.43312336265607,commercial,10,
,,,,,,,,0,,,,retail,,Providencia,-70.62027362655313,-33.443264516618235,retail,6,
,,,,,,,,0,,,,commercial,,Providencia,-70.62062230879215,-33.42755087674445,commercial,10,
,,,,,,,,0,,parking,,yes,,Providencia,-70.61535359224003,-33.425413717646464,parking,25,
,,,,,,,,0,,,,commercial,,Providencia,-70.61710021809874,-33.423114693258746,commercial,10,
