electro_Dirección,electro_Región,electro_Comuna,electro_lat,electro_lon,electro_Potencia (en kW) Electrolinera,electro_Tipo corriente,electro_Potencia (en kW) cargador,cargadores_iniciales,dpc_name,dpc_amenity,dpc_shop,dpc_building,dpc_leisure,dpc_comuna,dpc_lon,dpc_lat,dpc_tipo_osm,dpc_Pcap,dpc_Zmax,dpc_Z_inicial,distancia_m,demand_estimated
,,,,,,,,0,Scotiabank,bank,,commercial,,La Florida,-70.59909165825303,-33.52142134416063,bank,13,10,0,,100
,,,,,,,,0,,,,commercial,,La Florida,-70.59912155677564,-33.52123220497578,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.59935182616623,-33.52131931839649,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.60002563237282,-33.52026964578201,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.60076200000046,-33.5191777500057,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.60075469997342,-33.519263550024164,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.59649186898916,-33.51643852698367,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.59818110004399,-33.515297000027985,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.59036391989872,-33.52233670243079,commercial,10,15,0,,140
,,,,,,,,0,,parking,,,,La Florida,-70.58344897536213,-33.5182210060747,parking,25,30,0,,260
,,,,,,,,0,,parking,,,,La Florida,-70.60508314224366,-33.50990789341502,parking,25,30,0,,260
,,,,,,,,0,,parking,,,,La Florida,-70.60508152815385,-33.511658461214815,parking,25,30,0,,260
,,,,,,,,0,,,,commercial,,La Florida,-70.59929759809746,-33.5192283931008,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.59852562850381,-33.518879365273186,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.5979136501148,-33.51849905003104,commercial,10,15,0,,140
,,,,,,,,0,,,,commercial,,La Florida,-70.5993909373572,-33.5187496572013,commercial,10,15,0,,140
,,,,,,,,0,Stripceter Santuario,,,commercial,,La Florida,-70.59490616495532,-33.523073538736185,commercial,10,15,0,,140
,,,,,,,,0,,parking,,,,La Florida,-70.59445443794756,-33.524178268198526,parking,25,30,0,,260
,,,,,,,,0,,,,commercial,,La Florida,-70.59027839250881,-33.52290431081322,commercial,10,15,0,,140
