name,amenity,shop,building,leisure,comuna,lon,lat
Club de Campo Carabineros de Chile,parking,,,,La Reina,-70.51655877834693,-33.449081662880346
,parking,,,,La Reina,-70.55869575378367,-33.439354884382404
,parking,,,,La Reina,-70.54224441208676,-33.442096288288226
,parking,,,,La Reina,-70.5439836074724,-33.44189821846181
,parking,,,,La Reina,-70.5423493142604,-33.4474190245858
,parking,,,,La Reina,-70.55824373085585,-33.45178427577507
,parking,,,,La Reina,-70.55837755107785,-33.45167543878077
,parking,,,,La Reina,-70.53571569155292,-33.4471935999254
,parking,,,,La Reina,-70.53604142748519,-33.44695448191198
,parking,,,,La Reina,-70.5362564281906,-33.446537345232414
,parking,,,,La Reina,-70.53556476122203,-33.44666973410383
,parking,,,,La Reina,-70.53699047770175,-33.44786816459992
,parking,,,,La Reina,-70.53706065798609,-33.448498377661586
,parking,,,,La Reina,-70.53463480291605,-33.44508901871427
,parking,,,,La Reina,-70.53524740066835,-33.44547025039407
,parking,,,,La Reina,-70.53781689213916,-33.44798195175495
,parking,,,,La Reina,-70.53760221323397,-33.44704907277726
,parking,,,,La Reina,-70.5365150166429,-33.446848622642634
Radio Taxi AlMinuto,,,commercial,,La Reina,-70.55424517479996,-33.46236574372786
,parking,,,,La Reina,-70.54247789949513,-33.45059256976582
,parking,,,,La Reina,-70.56831834528947,-33.45316439623613
,,,commercial,,La Reina,-70.57594135463535,-33.43174391492236
,,,commercial,,La Reina,-70.57588428970834,-33.43155525005243
,,,commercial,,La Reina,-70.57791183825529,-33.43149841922511
,,,retail,,La Reina,-70.57065978300426,-33.43824461072299
,,,retail,,La Reina,-70.55436485000165,-33.43094030001731
,parking,,,,La Reina,-70.55578490447839,-33.43998898642839
,parking,,,,La Reina,-70.55008039455444,-33.439025606468796
,parking,,,,La Reina,-70.55780521039767,-33.451139147213475
,parking,,,,La Reina,-70.55795843265001,-33.4510620597651
,parking,,,,La Reina,-70.57113300990804,-33.44963471732324
,parking,,,,La Reina,-70.5431386590109,-33.45018099879825
,parking,,,,La Reina,-70.5604149277191,-33.43876734543892
