name,amenity,shop,building,leisure,comuna,lon,lat
,parking,,,,Ñuñoa,-70.59817860810593,-33.45610162469032
Universidad Tecnológica Metropolitana (Campus Nuñoa),university,,,,Ñuñoa,-70.59727594452853,-33.46627143391729
,parking,,,,Ñuñoa,-70.59592390609224,-33.453756688707905
,parking,,,,Ñuñoa,-70.57855124176409,-33.460275399685706
,parking,,,,Ñuñoa,-70.57791092900959,-33.459402066056775
,parking,,,,Ñuñoa,-70.57927644598371,-33.46003718762926
,parking,,,,Ñuñoa,-70.60725187710453,-33.45471797408986
Lider Express,,supermarket,yes,,Ñuñoa,-70.61488807003359,-33.455673328508794
,parking,,,,Ñuñoa,-70.60926166886397,-33.45955542277236
,parking,,,,Ñuñoa,-70.58766305824673,-33.466958630579924
,parking,,,,Ñuñoa,-70.59566474157592,-33.46145285076619
,parking,,,,Ñuñoa,-70.58449778099394,-33.4708384067409
,parking,,,,Ñuñoa,-70.57945407160823,-33.4596259747772
Aramco,fuel,,,,Ñuñoa,-70.57448909423702,-33.46261100410061
,parking,,,,Ñuñoa,-70.57305980003323,-33.44112924995171
,parking,,,,Ñuñoa,-70.62822380137405,-33.45281792162935
,,,retail,,Ñuñoa,-70.5769445921047,-33.445746186113084
,,,retail,,Ñuñoa,-70.5769488368063,-33.44570367578154
,,,retail,,Ñuñoa,-70.57695274999895,-33.445658100012025
,parking,,,,Ñuñoa,-70.57285474955226,-33.44270650175622
Estacionamiento Parque Estadio Nacional,parking,,,,Ñuñoa,-70.61413466797039,-33.463385804946235
,parking,,,,Ñuñoa,-70.62621634633072,-33.45542182625175
,parking,,,,Ñuñoa,-70.62384163933791,-33.44832138657633
,,,commercial,,Ñuñoa,-70.58206120023276,-33.448196708028895
,,,commercial,,Ñuñoa,-70.58211715091772,-33.448197831933214
,parking,,,,Ñuñoa,-70.58194222375954,-33.44764537052067
,fuel,,,,Ñuñoa,-70.60147003809323,-33.471218089069346
Lider Express,,supermarket,yes,,Ñuñoa,-70.57484222580335,-33.45373040546585
,parking,,,,Ñuñoa,-70.59925425004457,-33.4452420999117
,parking,,,,Ñuñoa,-70.5993810000073,-33.44511564998484
,,mall,retail,,Ñuñoa,-70.58823230042282,-33.45036351200464
,parking,,,,Ñuñoa,-70.60197532785065,-33.47226050188769
,,,retail,,Ñuñoa,-70.62930001482107,-33.45647327507904
,,,commercial,,Ñuñoa,-70.62885534668591,-33.45415804061486
,,,commercial,,Ñuñoa,-70.62896246938152,-33.45399120593877
,,,commercial,,Ñuñoa,-70.62898007002293,-33.45392911768367
,,,commercial,,Ñuñoa,-70.62906415125804,-33.453880055765744
,,,retail,,Ñuñoa,-70.5766631292126,-33.44621025007777
,parking,,,,Ñuñoa,-70.5935755770556,-33.45821769922199
,,,commercial,,Ñuñoa,-70.59368677691434,-33.45168632769384
,,,commercial,,Ñuñoa,-70.59542732648302,-33.44912739721748
,,,commercial,,Ñuñoa,-70.59377680000007,-33.45105405000179
Diagonal Autos,,car,commercial,,Ñuñoa,-70.59115273109097,-33.4488546560008
,,,commercial,,Ñuñoa,-70.59118082044797,-33.44912888086363
,parking,,,,Ñuñoa,-70.58834331367378,-33.45024992696893
,parking,,,,Ñuñoa,-70.58940113227638,-33.4510943580142
Más Center,,shopping_centre,retail,,Ñuñoa,-70.62128800736544,-33.449593153660864
,parking,,,,Ñuñoa,-70.62140589762873,-33.449608996120205
Copec,fuel,,,,Ñuñoa,-70.62309895946248,-33.467157178837745
,parking,,,,Ñuñoa,-70.58672970697013,-33.44623734941435
,parking,,,,Ñuñoa,-70.61329658233018,-33.44799249249913
Centro Deportivo Sur,parking,,,,Ñuñoa,-70.60934405822275,-33.46970970900417
,parking,,,,Ñuñoa,-70.6093611571008,-33.469895333051305
,parking,,,,Ñuñoa,-70.60932494668066,-33.47010198305745
,parking,,,,Ñuñoa,-70.60592469434334,-33.45790382667537
,parking,,,,Ñuñoa,-70.62138733800003,-33.45012317304237
,,,retail,,Ñuñoa,-70.62044845918096,-33.45312710378119
,,,retail,,Ñuñoa,-70.62038515000212,-33.45318194999875
,,,retail,,Ñuñoa,-70.62032208701173,-33.45314293783139
,,,retail,,Ñuñoa,-70.6204879676195,-33.45308410040557
,,,retail,,Ñuñoa,-70.6203384208738,-33.4530513038922
,car_wash,,roof,,Ñuñoa,-70.61917589999275,-33.45278320002702
Parking Accesible CEP,parking,,,,Ñuñoa,-70.61329466964524,-33.464847885663154
,,,retail,,Ñuñoa,-70.57691475805852,-33.43682960994261
,parking,,,,Ñuñoa,-70.62276184633559,-33.46186212078599
,parking,,,,Ñuñoa,-70.61362912216683,-33.46850245123705
Estacionamiento CEDC,parking,,,,Ñuñoa,-70.6134547693533,-33.4695783937536
,parking,,,,Ñuñoa,-70.61413953188044,-33.466661869763605
,parking,,,,Ñuñoa,-70.60759602586597,-33.464493080456826
Campus JGM-UCH,parking,,,,Ñuñoa,-70.59577587980081,-33.469100240740424
Campus JGM-UCH,parking,,,,Ñuñoa,-70.59577587980081,-33.469100240740424
,parking,,,,Ñuñoa,-70.57155154269043,-33.45265555174515
,parking,,,,Ñuñoa,-70.62287764440235,-33.469828910740226
,parking,,,,Ñuñoa,-70.57618915724592,-33.437049765550015
,,,commercial,,Ñuñoa,-70.62042891973033,-33.46313473445521
,parking,,,,Ñuñoa,-70.61354739999996,-33.465381800027075
,parking,,,,Ñuñoa,-70.58367469890317,-33.45993350218094
,,,office,,Ñuñoa,-70.5938892000007,-33.46286025000421
,,,office,,Ñuñoa,-70.59371757578594,-33.462898308769226
,parking,,,,Ñuñoa,-70.59344105988565,-33.46580743556222
,parking,,,,Ñuñoa,-70.58022693682118,-33.46047179898043
,parking,,,,Ñuñoa,-70.58017074535985,-33.45974554067773
,parking,,,,Ñuñoa,-70.58048343661831,-33.45980800431828
,parking,,,,Ñuñoa,-70.58044909784182,-33.45961413906007
,parking,,,,Ñuñoa,-70.58057279366292,-33.460516830457
,parking,,,,Ñuñoa,-70.58054576806619,-33.46038148902061
,parking,,,,Ñuñoa,-70.58044836123756,-33.458304038620916
,parking,,,,Ñuñoa,-70.58031362994134,-33.457401340263516
,parking,,,,Ñuñoa,-70.58018481941264,-33.45649134676585
,parking,,,,Ñuñoa,-70.58160244393699,-33.461095117334516
,,,retail,,Ñuñoa,-70.58452617013019,-33.461787248347186
,parking,,,,Ñuñoa,-70.58958982280532,-33.46294095741454
,parking,,,,Ñuñoa,-70.58960225913877,-33.46320532359804
,parking,,,,Ñuñoa,-70.58381257410622,-33.462511845486674
,parking,,,,Ñuñoa,-70.5840119458915,-33.46096956791209
,parking,,,,Ñuñoa,-70.59334140947374,-33.45644942446554
,parking,,,,Ñuñoa,-70.59324999991046,-33.45645124970165
,parking,,,,Ñuñoa,-70.59330595200518,-33.45577514923099
,parking,,,,Ñuñoa,-70.5817695044061,-33.460161673391625
,parking,,,,Ñuñoa,-70.61310387373919,-33.466063643246706
,parking,,,,Ñuñoa,-70.57983213175928,-33.4401626005049
,parking,,,,Ñuñoa,-70.58019936337836,-33.4401334740298
,parking,,,,Ñuñoa,-70.58457475119975,-33.46246119092007
,parking,,,,Ñuñoa,-70.59385987585266,-33.45736827379049
,parking,,,,Ñuñoa,-70.59385430205502,-33.45727735765209
,parking,,,,Ñuñoa,-70.59384427175684,-33.45710537535478
,parking,,,,Ñuñoa,-70.58014805141815,-33.4601275108826
,parking,,,,Ñuñoa,-70.58258805285956,-33.459531310801445
,parking,,,,Ñuñoa,-70.5834436305567,-33.4600280014817
,parking,,,,Ñuñoa,-70.57908986396563,-33.46155550581632
,,,retail,,Ñuñoa,-70.57563912230617,-33.46185372390517
,,,retail,,Ñuñoa,-70.57545553023755,-33.46187915357135
,,,retail,,Ñuñoa,-70.57520189794477,-33.46191464180488
,,,retail,,Ñuñoa,-70.57525815721647,-33.46190644706427
,,,retail,,Ñuñoa,-70.57531556853095,-33.46189838500852
,,,retail,,Ñuñoa,-70.57451852624223,-33.46195405591051
,,,retail,,Ñuñoa,-70.57496108957228,-33.462007084782776
,,,retail,,Ñuñoa,-70.57490507090463,-33.46202148123053
,parking,,,,Ñuñoa,-70.59822295591064,-33.45813376547295
Lavado,car_wash,,yes,,Ñuñoa,-70.58648574700939,-33.455828135560566
,parking,,,,Ñuñoa,-70.58734914997348,-33.455729200367905
,parking,,,,Ñuñoa,-70.5787525603755,-33.46892292701419
,parking,,,,Ñuñoa,-70.58145551587545,-33.4701339786155
,parking,,,,Ñuñoa,-70.5811437313959,-33.46883472489321
,parking,,,,Ñuñoa,-70.59468881584051,-33.464043118046334
,parking,,,,Ñuñoa,-70.59360849148291,-33.45054286276799
,parking,,,,Ñuñoa,-70.59479356824147,-33.45043097430871
Lian Wa,fast_food,,commercial,,Ñuñoa,-70.59164708209377,-33.448656984838976
Farmacias Real,pharmacy,,commercial,,Ñuñoa,-70.59173281804814,-33.44865641494599
Brothers Pollos,restaurant,,commercial,,Ñuñoa,-70.59181864999968,-33.44865584999753
,parking,,,,Ñuñoa,-70.5976460864177,-33.44938017157237
,parking,,,,Ñuñoa,-70.59196751955658,-33.45124983166743
,parking,,,,Ñuñoa,-70.59583873250763,-33.451032627190806
,parking,,,,Ñuñoa,-70.590288410227,-33.44595825580092
,,,commercial,,Ñuñoa,-70.58895612056632,-33.45195446844956
,parking,,,,Ñuñoa,-70.58901258489367,-33.452107136009
,parking,,,,Ñuñoa,-70.57156242590838,-33.453077972626104
,parking,,,,Ñuñoa,-70.5881672101423,-33.464738168660226
,parking,,,,Ñuñoa,-70.58983269840633,-33.466781174634825
,parking,,,,Ñuñoa,-70.59463139601496,-33.456759386787304
